age;job;marital;education;default;balance;housing;loan;poutcome;y
50;technician;married;tertiary;no;0;no;yes;failure;no
60;technician;married;secondary;no;259;no;no;success;yes
37;technician;married;secondary;no;432;yes;no;failure;yes
43;technician;married;secondary;no;69;yes;yes;failure;no
48;management;single;tertiary;no;159;no;no;success;yes
52;services;married;secondary;no;657;no;no;failure;yes
29;management;single;tertiary;no;1808;no;no;success;yes
42;management;married;tertiary;no;298;no;no;failure;no
70;retired;married;primary;no;2795;no;no;success;yes
28;management;single;tertiary;yes;1414;yes;no;failure;yes
31;self-employed;married;tertiary;no;2666;no;no;other;yes
80;retired;married;secondary;no;668;no;no;success;yes
29;management;single;tertiary;no;502;no;no;failure;yes
29;admin.;single;secondary;no;1992;no;no;failure;no
59;management;married;secondary;no;111;no;no;failure;no
38;admin.;married;secondary;no;1767;yes;no;success;yes
36;technician;single;secondary;no;966;no;no;other;no
43;self-employed;married;tertiary;no;2501;no;no;failure;no
29;management;single;secondary;no;966;no;no;other;no
26;student;single;secondary;no;1164;no;no;other;no
27;unemployed;single;tertiary;no;77;no;no;success;no
35;self-employed;married;tertiary;no;2427;no;no;other;yes
50;entrepreneur;divorced;tertiary;no;315;no;no;failure;no
27;management;single;secondary;no;843;no;no;success;no
43;admin.;single;secondary;no;386;no;no;failure;yes
20;student;single;primary;no;134;no;no;other;no
29;services;single;secondary;no;102;no;no;failure;no
57;retired;married;secondary;no;1044;no;no;success;yes
36;management;married;tertiary;no;93;no;no;failure;yes
31;management;single;tertiary;no;2907;yes;no;failure;yes
72;admin.;married;primary;no;2321;no;no;other;no
47;admin.;single;secondary;no;3696;no;no;success;yes
80;retired;married;primary;no;1468;no;no;success;no
30;student;single;secondary;no;459;no;no;success;no
25;blue-collar;single;secondary;no;1857;yes;no;success;yes
33;management;single;tertiary;no;1962;no;no;failure;yes
29;self-employed;single;tertiary;no;1579;no;no;success;yes
79;retired;divorced;primary;no;2787;no;no;success;yes
24;student;single;secondary;no;1123;no;no;other;yes
31;unemployed;married;tertiary;no;330;no;no;success;yes
22;student;single;secondary;no;71;no;no;success;yes
31;technician;married;tertiary;no;2166;no;no;success;yes
26;blue-collar;single;secondary;no;2007;no;no;success;yes
51;management;married;tertiary;no;3463;no;yes;other;yes
70;retired;divorced;primary;no;482;no;no;success;yes
24;student;single;primary;no;1235;no;no;other;yes
86;retired;married;primary;no;1255;no;no;success;yes
30;blue-collar;single;secondary;no;180;no;no;failure;no
35;management;married;secondary;no;724;yes;no;failure;yes
28;student;single;secondary;no;205;no;no;other;yes
66;retired;married;secondary;no;154;no;no;failure;yes
36;blue-collar;single;tertiary;no;1830;no;no;failure;no
30;management;single;tertiary;no;232;no;no;success;yes
60;retired;divorced;tertiary;no;979;yes;no;success;yes
47;admin.;married;secondary;no;3676;no;no;other;yes
31;technician;single;secondary;no;2544;no;no;success;yes
66;retired;married;primary;no;2173;no;no;failure;no
64;housemaid;married;primary;no;768;no;no;success;no
63;blue-collar;married;secondary;no;180;no;no;success;yes
42;unemployed;married;secondary;no;1289;no;no;failure;yes
57;blue-collar;married;primary;no;3498;no;no;success;no
29;student;single;secondary;no;658;no;no;other;yes
61;retired;married;secondary;no;938;no;no;success;yes
60;services;single;secondary;no;739;no;no;success;no
35;services;married;secondary;no;2918;no;yes;success;yes
58;management;married;tertiary;no;1318;no;no;failure;no
43;unemployed;married;tertiary;no;0;no;no;failure;yes
64;retired;married;secondary;no;588;no;no;success;yes
22;student;single;primary;no;423;no;no;success;yes
52;technician;married;tertiary;no;2506;no;no;failure;no
37;management;married;tertiary;no;0;no;no;success;yes
48;unemployed;married;secondary;no;817;no;no;success;yes
36;management;divorced;tertiary;no;649;no;no;failure;no
33;technician;married;secondary;no;183;no;no;other;yes
51;admin.;married;secondary;no;423;yes;yes;failure;no
30;self-employed;married;secondary;no;123;no;yes;other;no
39;blue-collar;married;secondary;no;2467;no;no;other;yes
34;technician;married;secondary;no;806;no;no;success;yes
58;blue-collar;divorced;primary;no;1299;no;no;failure;no
36;management;divorced;tertiary;no;1057;no;no;failure;yes
44;management;single;tertiary;no;1090;no;no;other;yes
73;retired;married;primary;no;1388;no;no;success;no
57;retired;married;secondary;no;3738;yes;no;failure;yes
35;management;married;tertiary;no;2374;yes;yes;other;no
29;admin.;single;secondary;no;854;no;no;other;no
29;admin.;single;secondary;no;1277;no;no;success;yes
41;blue-collar;married;primary;no;178;yes;no;failure;no
29;management;single;tertiary;no;2344;yes;no;failure;no
27;admin.;single;secondary;no;125;no;no;failure;no
35;admin.;single;secondary;no;321;no;no;other;yes
24;student;single;secondary;no;1234;no;no;success;yes
34;management;divorced;tertiary;no;70;yes;no;other;no
24;admin.;single;secondary;no;1295;no;no;success;yes
34;unemployed;single;tertiary;no;1974;no;no;success;yes
60;unemployed;married;primary;no;0;no;no;other;yes
27;admin.;married;tertiary;no;2855;no;no;success;yes
39;blue-collar;married;primary;no;558;yes;no;failure;no
41;blue-collar;divorced;secondary;no;663;yes;no;other;no
34;technician;single;secondary;no;1279;yes;no;other;yes
34;technician;single;secondary;no;1313;no;no;failure;no
42;technician;single;secondary;no;631;no;no;failure;no
36;management;married;tertiary;no;203;no;no;success;yes
49;admin.;married;secondary;no;197;yes;no;success;no
33;management;single;tertiary;no;307;no;no;failure;no
36;technician;divorced;secondary;no;1451;yes;no;other;yes
30;student;single;tertiary;no;3026;no;no;failure;yes
41;technician;single;tertiary;no;431;no;no;failure;yes
28;student;single;secondary;no;2015;no;no;failure;no
82;retired;married;primary;no;243;no;no;success;yes
26;student;single;secondary;no;3090;no;no;failure;no
56;retired;married;secondary;no;393;no;yes;failure;yes
45;blue-collar;single;secondary;no;0;yes;no;success;no
37;technician;married;secondary;no;1707;yes;no;failure;yes
48;management;married;tertiary;no;612;no;no;other;no
37;management;married;tertiary;no;387;no;no;failure;no
28;admin.;single;tertiary;no;313;no;yes;failure;no
32;admin.;single;secondary;no;457;no;no;failure;no
40;technician;married;secondary;no;0;yes;yes;failure;no
23;student;single;secondary;no;794;no;no;other;yes
69;retired;married;secondary;no;0;no;no;success;yes
33;management;single;tertiary;no;373;no;yes;failure;yes
49;admin.;divorced;secondary;no;1180;no;no;success;no
31;admin.;single;secondary;no;255;no;no;success;no
45;technician;married;secondary;no;2776;yes;no;success;yes
61;retired;married;secondary;no;1058;no;no;success;yes
41;retired;single;primary;no;2579;no;no;failure;no
40;admin.;married;secondary;no;0;no;no;success;yes
55;technician;married;tertiary;no;1320;no;no;success;yes
82;housemaid;divorced;primary;no;1381;no;no;failure;yes
31;management;single;tertiary;no;725;yes;no;failure;no
22;unemployed;single;tertiary;no;993;no;no;other;yes
27;student;single;tertiary;no;311;no;no;success;yes
32;admin.;married;secondary;no;389;yes;no;failure;no
53;blue-collar;married;primary;no;306;no;no;success;yes
54;management;married;tertiary;no;752;no;no;other;yes
53;technician;married;tertiary;no;2557;no;no;success;no
57;technician;married;tertiary;no;1181;no;no;success;yes
31;management;single;tertiary;no;1761;yes;no;failure;yes
35;unemployed;single;tertiary;no;154;no;no;failure;yes
69;retired;single;tertiary;no;2144;no;no;success;yes
69;technician;married;tertiary;no;482;no;no;failure;yes
35;management;single;tertiary;no;2187;yes;no;other;no
47;management;divorced;tertiary;no;-130;yes;no;other;no
30;admin.;single;tertiary;no;8;no;yes;failure;no
28;admin.;single;secondary;no;261;yes;yes;success;no
34;admin.;married;tertiary;no;0;no;no;success;yes
71;technician;married;secondary;no;3020;no;no;failure;yes
35;technician;single;secondary;no;1227;no;no;success;yes
36;admin.;single;tertiary;no;980;no;no;failure;no
27;technician;single;secondary;no;842;no;no;other;no
35;self-employed;married;tertiary;no;980;no;no;failure;no
33;management;married;tertiary;no;643;no;no;other;no
26;technician;single;secondary;no;1873;no;no;other;no
34;management;single;tertiary;no;275;no;no;other;yes
34;management;married;secondary;no;369;no;no;failure;yes
32;technician;single;tertiary;no;388;no;no;success;no
53;admin.;single;secondary;no;2398;yes;no;failure;yes
63;management;married;tertiary;no;2785;no;no;success;yes
24;student;single;secondary;no;867;no;no;other;no
38;technician;single;tertiary;no;1727;no;no;other;no
37;management;single;tertiary;no;62;yes;no;success;yes
30;student;single;secondary;no;3096;no;no;failure;no
29;student;single;secondary;no;1377;yes;no;success;yes
34;admin.;married;tertiary;no;0;yes;yes;failure;no
62;retired;married;secondary;no;569;no;no;success;yes
34;technician;married;secondary;no;0;yes;no;failure;yes
56;services;married;secondary;no;1989;no;no;success;yes
48;housemaid;single;primary;no;46;no;no;failure;yes
33;technician;married;secondary;no;1026;no;no;failure;no
68;retired;married;tertiary;no;2812;no;no;success;yes
60;housemaid;married;secondary;no;0;no;no;failure;yes
34;admin.;married;tertiary;no;69;no;yes;success;yes
43;blue-collar;married;primary;no;2952;no;no;other;yes
62;retired;married;secondary;no;569;no;no;success;yes
29;management;married;tertiary;no;198;yes;no;failure;no
68;retired;married;tertiary;no;2812;no;no;success;yes
38;management;married;tertiary;no;1199;no;no;success;yes
63;entrepreneur;married;secondary;no;3904;no;no;success;yes
30;services;single;tertiary;no;1788;no;no;failure;yes
45;admin.;married;secondary;no;205;no;no;success;yes
59;unemployed;married;secondary;no;1625;no;no;success;yes
38;management;married;tertiary;no;238;no;no;failure;yes
33;technician;married;secondary;no;1026;no;no;failure;no
49;blue-collar;married;secondary;no;1730;yes;no;success;yes
80;retired;married;secondary;no;2354;no;no;success;no
30;housemaid;single;tertiary;no;19;no;no;success;yes
35;management;single;tertiary;no;747;no;no;other;no
35;unemployed;single;tertiary;no;415;no;no;success;yes
32;management;married;tertiary;no;1812;no;no;other;yes
60;housemaid;married;secondary;no;0;no;no;success;no
30;admin.;single;secondary;no;3528;no;no;failure;yes
42;admin.;married;secondary;no;641;no;no;other;no
33;technician;married;secondary;no;180;no;no;failure;yes
48;housemaid;single;primary;no;46;no;no;success;yes
34;admin.;married;tertiary;no;69;no;yes;success;yes
42;management;married;tertiary;no;372;yes;no;success;yes
36;management;married;tertiary;no;1133;yes;no;other;yes
50;management;married;tertiary;no;2881;no;no;other;no
34;technician;married;secondary;no;0;yes;no;success;yes
34;management;married;tertiary;no;1778;no;no;failure;no
34;admin.;married;tertiary;no;79;yes;no;success;yes
29;management;single;tertiary;no;437;no;no;success;yes
38;technician;married;secondary;no;318;no;no;success;yes
41;technician;single;tertiary;no;1646;yes;no;success;yes
38;admin.;single;secondary;no;115;no;no;failure;no
45;blue-collar;single;secondary;no;0;no;no;success;yes
53;management;married;tertiary;no;3591;yes;no;other;yes
56;management;divorced;tertiary;no;2037;no;no;failure;yes
32;management;single;tertiary;no;1077;no;no;failure;no
33;technician;single;secondary;no;2979;no;no;failure;yes
34;admin.;divorced;secondary;no;661;yes;no;failure;yes
34;management;single;tertiary;no;417;yes;no;failure;yes
37;management;married;tertiary;no;2283;no;no;success;yes
33;student;married;secondary;no;1536;no;no;success;yes
61;blue-collar;married;primary;no;5;no;no;success;yes
27;technician;single;tertiary;no;401;no;no;success;yes
22;student;single;secondary;no;216;no;no;success;yes
37;management;married;secondary;no;565;no;no;failure;yes
82;retired;divorced;primary;no;0;no;no;failure;no
42;admin.;married;tertiary;no;1536;no;no;failure;no
45;admin.;married;secondary;no;476;no;no;other;yes
35;admin.;single;secondary;no;-32;no;yes;success;yes
32;student;single;tertiary;no;0;no;no;other;no
31;blue-collar;single;secondary;no;228;no;no;other;yes
37;blue-collar;married;secondary;no;80;yes;yes;failure;no
71;retired;married;secondary;no;2064;no;no;failure;no
79;retired;divorced;secondary;no;631;no;no;failure;no
52;technician;married;tertiary;no;0;no;no;success;no
60;housemaid;married;primary;no;182;no;no;failure;no
55;services;married;tertiary;no;2877;no;no;other;no
60;technician;married;secondary;no;824;yes;no;success;yes
31;blue-collar;married;secondary;no;0;yes;no;other;yes
33;management;married;tertiary;no;1514;no;no;failure;yes
53;unemployed;married;secondary;no;94;no;no;success;yes
32;technician;married;secondary;no;473;no;yes;success;yes
30;technician;single;tertiary;no;2325;no;no;failure;yes
56;technician;divorced;secondary;no;3450;no;no;success;yes
38;entrepreneur;single;secondary;no;2543;no;no;failure;yes
77;retired;married;primary;no;2223;no;no;success;no
22;self-employed;single;secondary;no;2138;no;yes;other;yes
34;technician;single;secondary;no;2085;no;no;success;yes
29;admin.;single;secondary;no;464;no;no;failure;yes
61;retired;married;secondary;no;1853;no;no;success;yes
62;blue-collar;married;secondary;no;272;no;no;failure;yes
65;entrepreneur;married;tertiary;no;2331;no;no;success;yes
70;retired;married;primary;no;324;no;no;other;yes
60;technician;married;secondary;no;116;no;no;success;yes
30;student;single;secondary;no;1779;no;no;success;yes
51;management;married;tertiary;no;346;no;no;success;yes
36;self-employed;single;tertiary;no;353;no;no;success;yes
58;management;married;secondary;no;2155;no;yes;success;yes
35;admin.;married;secondary;no;2374;yes;no;success;yes
35;technician;single;secondary;no;920;yes;no;failure;no
43;blue-collar;married;secondary;no;413;yes;no;success;yes
34;technician;single;secondary;no;1313;no;no;failure;no
77;retired;married;primary;no;2590;no;no;failure;yes
34;blue-collar;married;secondary;no;320;yes;no;failure;yes
35;blue-collar;married;secondary;no;1454;yes;no;success;yes
39;blue-collar;married;secondary;no;1382;yes;no;success;yes
75;retired;married;secondary;no;291;no;no;success;yes
29;management;single;tertiary;no;266;no;no;failure;no
35;self-employed;married;tertiary;no;2427;no;no;success;yes
48;unemployed;married;secondary;no;926;no;no;success;yes
26;unemployed;single;secondary;no;632;no;no;success;yes
44;technician;divorced;secondary;no;314;yes;no;success;no
44;management;married;tertiary;no;1791;no;no;success;yes
49;services;married;primary;no;1830;yes;no;success;yes
42;admin.;divorced;secondary;no;2129;no;no;other;yes
50;technician;divorced;secondary;no;0;yes;no;failure;no
58;admin.;married;secondary;no;169;no;no;success;yes
45;management;married;tertiary;no;226;yes;no;success;yes
30;technician;single;secondary;no;0;no;no;failure;no
37;technician;married;tertiary;no;341;no;no;success;yes
