age;job;marital;education;default;balance;housing;loan;poutcome;y
40;management;single;tertiary;no;269;yes;no;unknown;no
34;blue-collar;married;primary;no;72;yes;no;unknown;no
34;admin.;married;secondary;no;-297;yes;no;failure;no
37;blue-collar;married;primary;no;2120;yes;no;failure;yes
46;services;married;secondary;no;-119;yes;no;failure;no
30;self-employed;married;secondary;no;220;yes;yes;unknown;no
36;admin.;married;secondary;no;2278;yes;no;failure;no
41;blue-collar;married;secondary;no;780;yes;no;unknown;no
45;services;single;secondary;no;1378;yes;no;failure;no
55;technician;divorced;tertiary;no;525;yes;no;other;no
37;blue-collar;divorced;secondary;no;625;yes;no;failure;no
34;management;single;tertiary;no;1012;yes;yes;unknown;no
29;admin.;married;secondary;no;252;yes;no;failure;no
38;management;married;secondary;no;341;no;no;failure;no
33;services;single;secondary;no;239;yes;no;unknown;no
40;admin.;divorced;secondary;no;952;yes;no;failure;no
43;blue-collar;married;primary;no;-67;yes;no;failure;no
39;admin.;married;secondary;no;8;yes;no;unknown;no
23;blue-collar;married;primary;no;531;yes;no;other;no
27;admin.;married;secondary;no;1417;yes;no;failure;no
55;blue-collar;married;primary;no;135;yes;no;unknown;no
29;technician;single;secondary;no;-219;yes;no;failure;no
40;admin.;single;secondary;no;1112;yes;no;unknown;no
51;management;single;tertiary;no;297;yes;no;failure;yes
46;blue-collar;married;primary;no;494;yes;no;other;no
34;entrepreneur;married;secondary;no;183;yes;no;unknown;no
34;services;divorced;secondary;no;89;yes;no;unknown;yes
50;self-employed;married;secondary;no;358;yes;yes;failure;no
45;blue-collar;married;primary;no;1945;yes;no;unknown;no
26;student;single;primary;no;177;yes;no;unknown;no
39;technician;single;secondary;no;-529;yes;no;failure;no
42;blue-collar;married;primary;no;686;yes;no;failure;no
33;blue-collar;single;primary;no;-104;yes;no;other;no
28;blue-collar;single;primary;no;1518;yes;no;failure;no
29;management;single;tertiary;no;1273;yes;no;unknown;no
31;admin.;single;secondary;no;320;yes;no;unknown;no
44;management;single;secondary;no;3684;yes;no;failure;no
47;services;married;secondary;no;223;no;no;unknown;no
26;self-employed;married;secondary;no;492;yes;yes;unknown;no
27;admin.;single;tertiary;no;3672;yes;no;failure;no
43;blue-collar;married;primary;no;46;yes;no;failure;no
59;blue-collar;married;secondary;no;437;yes;no;unknown;no
56;blue-collar;married;primary;no;827;yes;no;unknown;yes
26;blue-collar;single;secondary;no;474;yes;no;unknown;no
28;student;married;tertiary;no;327;yes;no;unknown;no
34;services;married;secondary;no;190;yes;no;unknown;no
30;technician;married;secondary;no;3123;yes;no;other;no
33;technician;single;secondary;no;930;yes;no;failure;no
42;blue-collar;married;primary;no;-336;yes;no;unknown;no
33;admin.;single;primary;no;-258;yes;no;failure;no
33;blue-collar;married;secondary;no;-63;yes;no;failure;no
32;self-employed;married;secondary;no;329;yes;no;unknown;no
42;technician;married;tertiary;no;-378;yes;yes;failure;no
33;blue-collar;single;primary;no;577;yes;no;unknown;no
35;blue-collar;married;secondary;no;205;yes;yes;failure;yes
35;management;married;tertiary;yes;-10;yes;no;other;no
38;admin.;married;secondary;no;1949;yes;no;unknown;no
31;management;married;tertiary;no;1010;yes;no;other;no
38;entrepreneur;married;secondary;no;157;no;yes;other;no
24;blue-collar;single;secondary;no;1690;yes;yes;failure;no
32;blue-collar;single;secondary;no;217;yes;no;unknown;yes
37;blue-collar;married;secondary;no;2016;yes;yes;unknown;no
33;admin.;single;tertiary;no;701;yes;no;unknown;no
38;blue-collar;married;primary;no;1428;yes;no;unknown;no
26;services;married;secondary;no;0;yes;no;unknown;no
32;management;married;tertiary;no;91;no;no;failure;no
54;blue-collar;married;secondary;no;1777;yes;no;success;no
38;technician;married;secondary;no;525;yes;yes;other;no
52;admin.;married;secondary;no;2323;yes;no;unknown;no
34;technician;married;tertiary;no;3743;yes;no;unknown;yes
40;blue-collar;single;primary;no;-21;no;no;failure;no
34;blue-collar;single;tertiary;no;-303;yes;no;failure;no
51;technician;married;secondary;no;614;yes;no;unknown;no
47;blue-collar;single;primary;no;159;yes;no;other;no
57;blue-collar;married;secondary;no;1521;yes;yes;failure;no
22;services;single;secondary;no;250;yes;no;unknown;no
39;services;married;secondary;no;117;yes;no;unknown;yes
28;blue-collar;single;secondary;no;171;yes;no;unknown;no
24;blue-collar;single;secondary;no;6;yes;no;unknown;no
25;services;single;secondary;no;-141;yes;no;failure;no
59;blue-collar;married;secondary;no;32;yes;no;unknown;no
37;blue-collar;married;secondary;no;91;yes;no;unknown;no
36;blue-collar;married;primary;no;0;yes;no;unknown;no
29;blue-collar;married;secondary;no;-493;yes;no;failure;yes
29;services;single;secondary;no;-79;yes;yes;other;no
28;admin.;single;secondary;no;3029;yes;no;unknown;no
35;blue-collar;married;secondary;no;3181;yes;no;unknown;no
48;services;divorced;secondary;no;142;yes;no;unknown;no
29;technician;single;secondary;no;-2;yes;yes;unknown;no
37;housemaid;single;secondary;no;465;yes;no;unknown;yes
35;management;single;tertiary;no;13;yes;no;other;no
28;admin.;married;secondary;no;788;yes;no;unknown;no
37;housemaid;married;primary;no;254;yes;no;unknown;no
33;management;single;tertiary;no;62;yes;no;unknown;yes
34;admin.;married;secondary;no;95;yes;no;other;no
29;services;single;secondary;no;23;yes;yes;other;no
27;services;single;secondary;no;504;yes;no;other;no
47;technician;divorced;secondary;no;22;no;no;unknown;no
28;technician;single;secondary;no;1589;yes;no;unknown;no
54;blue-collar;divorced;secondary;no;244;yes;yes;other;no
54;management;divorced;tertiary;no;0;yes;no;unknown;no
37;blue-collar;single;tertiary;no;481;no;no;unknown;no
23;housemaid;single;primary;no;93;yes;no;unknown;no
34;blue-collar;married;primary;no;-703;yes;no;unknown;no
49;blue-collar;married;primary;no;490;yes;no;failure;no
26;admin.;single;secondary;no;141;yes;no;other;no
30;blue-collar;married;secondary;no;-28;yes;no;failure;no
32;blue-collar;married;secondary;no;36;yes;no;unknown;no
27;admin.;married;secondary;no;0;yes;yes;unknown;no
37;blue-collar;divorced;secondary;no;333;yes;no;unknown;no
33;blue-collar;married;secondary;no;523;yes;no;failure;no
35;blue-collar;married;primary;no;2281;yes;no;other;no
28;blue-collar;single;secondary;no;2486;yes;no;success;no
30;management;married;tertiary;no;1022;yes;no;failure;no
48;blue-collar;married;primary;no;750;yes;no;unknown;no
44;admin.;married;secondary;no;-314;no;no;unknown;no
34;blue-collar;married;primary;no;428;yes;no;unknown;no
29;services;single;secondary;no;9;yes;no;unknown;no
30;admin.;single;secondary;no;127;yes;no;other;no
38;technician;divorced;secondary;no;1559;yes;no;failure;no
31;blue-collar;single;secondary;no;512;yes;no;unknown;no
32;services;married;secondary;no;1977;yes;yes;unknown;no
32;blue-collar;married;primary;no;-283;yes;no;other;no
33;services;married;secondary;no;2533;yes;no;other;no
35;blue-collar;married;secondary;no;305;yes;no;failure;no
30;services;single;secondary;no;0;yes;no;failure;no
31;blue-collar;married;primary;no;54;yes;no;unknown;no
44;admin.;married;secondary;no;185;yes;no;unknown;no
57;housemaid;married;primary;no;151;yes;no;unknown;no
23;entrepreneur;single;secondary;no;1128;yes;no;unknown;no
28;technician;married;secondary;no;1944;yes;no;unknown;no
31;admin.;divorced;secondary;no;11;yes;no;other;no
37;admin.;single;secondary;no;31;yes;no;unknown;no
31;services;divorced;secondary;no;39;yes;no;unknown;no
31;technician;single;secondary;no;1447;yes;no;failure;no
40;admin.;single;secondary;no;2040;yes;no;failure;yes
40;services;married;secondary;no;191;yes;no;other;no
23;student;married;tertiary;yes;-230;yes;no;unknown;no
23;blue-collar;single;secondary;no;39;yes;no;unknown;no
32;blue-collar;married;tertiary;no;143;yes;yes;unknown;no
36;admin.;single;secondary;no;507;yes;no;success;no
24;blue-collar;single;primary;no;2129;yes;yes;unknown;no
24;technician;single;secondary;yes;-1329;yes;no;other;no
32;technician;single;secondary;no;483;yes;yes;unknown;no
30;technician;married;secondary;no;769;yes;no;unknown;no
54;blue-collar;divorced;primary;no;215;yes;no;failure;no
29;blue-collar;married;secondary;no;-95;yes;no;failure;no
27;admin.;single;secondary;no;0;yes;no;unknown;no
33;technician;married;secondary;no;1844;yes;yes;unknown;no
36;entrepreneur;single;tertiary;no;145;yes;no;success;no
28;student;single;secondary;no;404;yes;no;other;no
35;management;single;tertiary;no;331;yes;no;unknown;no
31;blue-collar;married;primary;no;263;yes;no;unknown;no
23;services;single;secondary;no;-229;yes;yes;unknown;no
23;admin.;married;secondary;no;349;yes;no;unknown;no
24;technician;single;secondary;no;-232;yes;no;unknown;no
28;blue-collar;married;primary;no;3267;yes;yes;unknown;no
34;blue-collar;single;primary;no;464;yes;no;other;no
31;admin.;single;secondary;no;-449;yes;no;failure;no
28;services;single;secondary;no;1636;yes;no;failure;no
32;management;married;tertiary;no;477;yes;no;failure;no
50;entrepreneur;married;tertiary;no;433;yes;no;unknown;no
24;technician;single;secondary;no;81;yes;no;unknown;no
27;management;single;tertiary;no;3347;no;no;unknown;no
33;services;married;secondary;no;7;yes;yes;unknown;no
22;services;single;secondary;no;344;yes;no;unknown;yes
34;blue-collar;married;primary;no;3868;yes;no;failure;no
32;blue-collar;single;secondary;no;33;yes;no;failure;no
32;management;single;tertiary;no;347;yes;no;failure;no
32;services;single;secondary;no;545;yes;no;failure;no
33;management;single;tertiary;no;2667;yes;no;failure;no
43;blue-collar;married;primary;no;714;yes;no;failure;no
26;blue-collar;single;secondary;no;384;yes;no;other;no
24;services;single;secondary;no;-92;yes;no;unknown;no
41;blue-collar;married;primary;no;-75;yes;no;unknown;no
32;technician;single;secondary;no;230;yes;no;failure;yes
32;self-employed;married;secondary;no;-33;yes;no;failure;no
31;technician;single;secondary;no;-348;yes;no;unknown;no
26;technician;single;secondary;no;3519;yes;no;unknown;no
35;blue-collar;married;secondary;no;1312;yes;no;unknown;no
25;admin.;single;secondary;no;845;yes;no;failure;no
30;admin.;single;secondary;no;1450;yes;no;failure;no
27;services;married;secondary;no;54;yes;no;failure;no
33;services;married;secondary;no;-52;yes;no;unknown;no
36;entrepreneur;married;secondary;no;1163;yes;no;failure;no
29;admin.;single;secondary;no;543;yes;yes;other;no
56;management;divorced;tertiary;no;2959;yes;no;unknown;no
33;admin.;single;secondary;no;1277;yes;no;unknown;yes
32;services;single;tertiary;no;748;yes;no;other;no
33;entrepreneur;married;tertiary;no;964;yes;no;failure;no
30;technician;single;secondary;no;120;yes;no;unknown;no
35;blue-collar;married;primary;no;2490;yes;no;failure;no
33;blue-collar;married;secondary;no;1219;yes;no;other;no
26;management;single;tertiary;yes;-130;yes;no;unknown;no
48;management;single;tertiary;no;336;yes;no;other;no
31;blue-collar;married;primary;no;1654;yes;no;unknown;no
27;blue-collar;single;primary;no;-579;yes;no;failure;no
43;blue-collar;married;secondary;no;95;yes;no;unknown;no
26;student;single;tertiary;no;251;yes;no;unknown;no
28;management;single;tertiary;no;788;yes;yes;unknown;no
31;management;single;tertiary;no;62;yes;no;failure;no
32;admin.;single;secondary;no;396;yes;no;failure;no
33;admin.;single;secondary;no;2717;yes;no;unknown;no
24;services;single;secondary;no;258;yes;no;unknown;no
29;blue-collar;married;secondary;no;104;yes;no;unknown;yes
43;management;single;tertiary;no;776;no;no;unknown;no
34;self-employed;single;secondary;no;55;yes;no;unknown;no
40;blue-collar;married;primary;no;2502;yes;no;unknown;no
23;student;single;secondary;no;1029;yes;no;unknown;no
35;blue-collar;married;primary;no;1749;yes;no;other;no
53;services;single;secondary;no;1162;yes;no;failure;no
43;entrepreneur;married;secondary;no;-480;yes;yes;failure;no
33;admin.;single;secondary;no;2557;yes;no;unknown;no
29;technician;single;secondary;no;534;yes;no;unknown;no
23;services;single;secondary;no;250;yes;no;unknown;no
44;entrepreneur;married;primary;no;1434;yes;no;unknown;no
40;entrepreneur;married;secondary;no;285;no;no;failure;no
29;blue-collar;married;primary;no;248;yes;no;unknown;no
32;blue-collar;single;secondary;no;218;yes;no;unknown;no
33;management;married;secondary;no;588;yes;no;unknown;no
58;blue-collar;married;secondary;no;1075;yes;no;unknown;no
44;blue-collar;single;primary;no;343;yes;yes;unknown;no
27;blue-collar;married;secondary;no;30;no;yes;other;no
29;technician;single;secondary;no;706;yes;no;unknown;yes
42;blue-collar;married;secondary;no;429;yes;no;failure;no
25;blue-collar;single;secondary;no;764;yes;no;unknown;no
31;blue-collar;married;primary;no;224;yes;no;unknown;no
27;management;single;secondary;no;565;yes;no;failure;no
33;blue-collar;single;secondary;no;-320;no;no;unknown;no
37;blue-collar;married;secondary;no;-100;yes;no;failure;no
27;blue-collar;single;primary;no;5;yes;no;unknown;no
24;blue-collar;single;secondary;no;174;yes;yes;unknown;yes
31;management;single;secondary;no;360;yes;no;unknown;yes
29;admin.;single;secondary;no;305;yes;no;failure;no
24;technician;single;secondary;no;135;yes;yes;unknown;no
32;services;single;secondary;yes;687;yes;no;unknown;no
31;blue-collar;single;secondary;no;239;yes;no;success;yes
28;admin.;single;secondary;no;2290;yes;no;unknown;yes
32;technician;single;tertiary;no;-770;yes;no;unknown;yes
41;admin.;divorced;secondary;no;1967;yes;no;failure;no
38;blue-collar;single;primary;no;378;yes;no;unknown;no
30;technician;married;secondary;no;1211;yes;no;unknown;no
24;admin.;single;secondary;no;120;yes;no;unknown;no
25;blue-collar;married;secondary;no;148;yes;no;unknown;no
24;services;single;secondary;no;414;yes;no;other;yes
31;blue-collar;married;secondary;no;255;yes;yes;unknown;no
29;housemaid;married;tertiary;no;96;yes;no;unknown;no
27;technician;married;secondary;no;876;yes;no;failure;no
43;blue-collar;married;primary;no;249;yes;no;other;no
30;blue-collar;single;secondary;no;3950;yes;no;other;no
41;blue-collar;divorced;primary;no;-129;yes;no;unknown;no
44;admin.;married;secondary;no;1042;yes;no;unknown;no
44;blue-collar;married;primary;no;401;yes;no;unknown;no
36;management;single;tertiary;no;1496;yes;no;failure;no
31;management;married;tertiary;no;301;yes;no;unknown;no
26;blue-collar;married;secondary;no;160;yes;no;unknown;no
26;blue-collar;single;secondary;no;330;yes;no;failure;no
33;blue-collar;married;primary;no;80;yes;no;unknown;no
47;technician;married;secondary;no;179;yes;no;unknown;no
57;admin.;married;secondary;no;403;yes;no;other;yes
32;admin.;single;secondary;no;211;yes;no;unknown;no
29;technician;single;secondary;no;1856;yes;yes;unknown;no
30;services;single;secondary;no;438;yes;no;failure;no
44;blue-collar;married;secondary;no;2979;yes;no;other;no
23;services;single;secondary;no;495;yes;yes;unknown;no
27;blue-collar;single;secondary;no;513;yes;yes;unknown;yes
31;admin.;single;tertiary;no;493;yes;no;unknown;no
30;services;single;secondary;no;631;yes;no;unknown;no
28;admin.;single;secondary;no;-36;yes;no;unknown;no
28;services;single;secondary;no;290;yes;no;unknown;no
28;blue-collar;single;secondary;no;402;yes;no;unknown;no
36;blue-collar;married;primary;no;123;yes;no;unknown;no
36;services;divorced;tertiary;no;162;yes;no;other;no
29;admin.;married;secondary;no;-211;yes;no;unknown;no
36;admin.;married;secondary;no;-294;yes;no;unknown;no
34;blue-collar;married;primary;no;363;yes;no;unknown;no
23;services;single;secondary;no;279;yes;no;failure;yes
33;blue-collar;married;primary;no;827;yes;no;unknown;no
32;management;single;tertiary;no;229;yes;no;unknown;no
33;technician;single;tertiary;no;2164;yes;no;unknown;no
34;entrepreneur;married;tertiary;no;121;yes;no;unknown;no
32;services;married;secondary;no;-489;yes;yes;failure;no
35;technician;married;secondary;no;1092;no;no;failure;no
53;blue-collar;divorced;primary;no;1815;yes;no;unknown;no
29;admin.;single;secondary;no;200;yes;no;unknown;no
33;services;single;secondary;no;1659;yes;no;failure;no
27;technician;married;tertiary;no;8;yes;yes;failure;no
29;technician;married;secondary;no;266;yes;no;unknown;no
27;admin.;single;secondary;no;105;yes;no;unknown;no
38;entrepreneur;single;tertiary;yes;-38;yes;no;unknown;no
30;management;single;tertiary;no;3410;yes;no;unknown;no
35;self-employed;single;tertiary;no;0;yes;yes;unknown;no
29;management;married;tertiary;no;85;yes;yes;unknown;no
31;admin.;single;secondary;no;1374;yes;no;failure;no
29;admin.;single;secondary;no;460;yes;no;success;no
42;blue-collar;single;primary;no;-376;yes;no;unknown;no
35;admin.;single;secondary;no;57;yes;no;unknown;no
27;services;single;secondary;no;-195;yes;no;unknown;yes
48;admin.;divorced;secondary;no;-480;no;no;failure;no
